OBJECTID,name,year,rate
33,Webster,2007,2.213163482
33,Webster,2008,2.209234609
33,Webster,2009,0.521063395
33,Webster,2010,0.503139717
33,Webster,2011,0.469783352
33,Webster,2012,0.435530086
33,Webster,2013,0.420895522
33,Webster,2014,1.684751773
33,Webster,2015,1.771417883
33,Webster,2016,1.792445631
33,Webster,2017,1.805987116
33,Webster,2018,1.770873046
33,Webster,2019,1.814639906
33,Webster,2020,1.842358604
33,Webster,2021,1.844066424
33,Webster,2022,1.764356436
34,Buchanan,2001,4.240398293
34,Buchanan,2002,3.70411985
34,Buchanan,2003,3.736363636
34,Buchanan,2004,1.82010582
34,Buchanan,2005,1.82642487
34,Buchanan,2006,3.614503817
34,Buchanan,2007,3.442307692
34,Buchanan,2008,3.509225092
34,Buchanan,2009,1.64254386
34,Buchanan,2010,1.684090909
34,Buchanan,2011,1.595041322
34,Buchanan,2012,1.735955056
34,Buchanan,2013,1.718969555
34,Buchanan,2014,3.215819209
34,Buchanan,2015,3.57125
34,Buchanan,2016,3.2265625
34,Buchanan,2017,3.186753529
34,Buchanan,2018,3.103773585
34,Buchanan,2019,3.158179848
34,Buchanan,2020,2.946083418
34,Buchanan,2021,3.547215496
34,Buchanan,2022,3.283599089
35,Black Hawk,2001,2.633348547
35,Black Hawk,2002,2.544667742
35,Black Hawk,2003,2.453094094
35,Black Hawk,2004,0.214791632
35,Black Hawk,2005,0.234729494
35,Black Hawk,2006,2.654518072
35,Black Hawk,2007,2.665713426
35,Black Hawk,2008,2.497523702
35,Black Hawk,2009,0.166220915
35,Black Hawk,2010,0.141912277
35,Black Hawk,2011,0.138417431
35,Black Hawk,2012,0.137663489
35,Black Hawk,2013,0.133780405
35,Black Hawk,2014,1.966529015
35,Black Hawk,2015,1.99094423
35,Black Hawk,2016,2.016196153
35,Black Hawk,2017,2.389355742
35,Black Hawk,2018,2.073881374
35,Black Hawk,2019,1.961563447
35,Black Hawk,2020,1.89685814
35,Black Hawk,2021,1.925953628
35,Black Hawk,2022,1.870219436
36,Woodbury,2001,3.255357143
36,Woodbury,2002,2.997672872
36,Woodbury,2003,2.506567123
36,Woodbury,2004,0.403946002
36,Woodbury,2005,0.350109692
36,Woodbury,2006,2.535383319
36,Woodbury,2007,2.263730701
36,Woodbury,2008,2.29451617
36,Woodbury,2009,0.286744315
36,Woodbury,2010,0.29224763
36,Woodbury,2011,0.284018466
36,Woodbury,2012,0.242311376
36,Woodbury,2013,0.220614263
36,Woodbury,2014,1.710095498
36,Woodbury,2015,1.68073705
36,Woodbury,2016,1.792039401
36,Woodbury,2017,1.924794994
36,Woodbury,2018,1.822610108
36,Woodbury,2019,1.872547016
36,Woodbury,2020,1.624796821
36,Woodbury,2021,1.726951708
36,Woodbury,2022,1.663959391
37,Ida,2001,3.884297521
37,Ida,2002,3.324705882
37,Ida,2003,3.131455399
37,Ida,2004,3.35078534
37,Ida,2005,3.195372751
37,Ida,2006,3.15920398
37,Ida,2007,3.128140704
37,Ida,2008,3.385245902
37,Ida,2009,3.07310705
37,Ida,2010,3.134366925
37,Ida,2011,2.806146572
37,Ida,2012,3
37,Ida,2013,2.529832936
37,Ida,2014,2.747222222
37,Ida,2015,2.58961039
37,Ida,2016,2.729508197
37,Ida,2017,2.715846995
37,Ida,2018,2.253706755
37,Ida,2019,2.242326333
37,Ida,2020,2.1561051
37,Ida,2021,2.393356643
37,Ida,2022,2.365051903
38,Sac,2001,3.407407407
38,Sac,2002,3.092675635
38,Sac,2003,3.179321486
38,Sac,2004,3.121212121
38,Sac,2005,2.791793313
38,Sac,2006,2.881863561
38,Sac,2007,2.769110764
38,Sac,2008,2.766773163
38,Sac,2009,2.667697063
38,Sac,2010,2.508928571
38,Sac,2011,2.396870555
38,Sac,2012,0.969738652
38,Sac,2013,2.296191819
38,Sac,2014,2.301994302
38,Sac,2015,2.259776536
38,Sac,2016,2.458990536
38,Sac,2017,2.344410876
38,Sac,2018,2.146690519
38,Sac,2019,2
38,Sac,2020,1.917398946
38,Sac,2021,2.231707317
38,Sac,2022,2.254132231
39,Calhoun,2001,3.904273504
39,Calhoun,2002,3.393518519
39,Calhoun,2003,3.415730337
39,Calhoun,2004,3.303599374
39,Calhoun,2005,3.406040268
39,Calhoun,2006,3.285950413
39,Calhoun,2007,3.469642857
39,Calhoun,2008,3.341880342
39,Calhoun,2009,3.03348554
39,Calhoun,2010,2.913616398
39,Calhoun,2011,2.75
39,Calhoun,2012,2.70015456
39,Calhoun,2013,2.864620939
39,Calhoun,2014,2.891588785
39,Calhoun,2015,2.848484848
39,Calhoun,2016,2.757118928
39,Calhoun,2017,2.893577982
39,Calhoun,2018,2.396113602
39,Calhoun,2019,2.682051282
39,Calhoun,2020,2.674657534
39,Calhoun,2021,2.890359168
39,Calhoun,2022,2.581666667
40,Hamilton,2001,4.516431925
40,Hamilton,2002,4.023578363
40,Hamilton,2003,3.668380463
40,Hamilton,2004,1.448143406
40,Hamilton,2005,1.49934811
40,Hamilton,2006,3.231026786
40,Hamilton,2007,3.366081871
40,Hamilton,2008,3.413875598
40,Hamilton,2009,1.121822034
40,Hamilton,2010,1.003669725
40,Hamilton,2011,0.87257384
40,Hamilton,2012,0.862679023
40,Hamilton,2013,0.802345059
40,Hamilton,2014,2.273618538
40,Hamilton,2015,2.287398005
40,Hamilton,2016,2.271493213
40,Hamilton,2017,2.332378223
40,Hamilton,2018,2.157105031
40,Hamilton,2019,2.108768971
40,Hamilton,2020,2.243093923
40,Hamilton,2021,2.926713948
40,Hamilton,2022,2.262814539
41,Hardin,2001,3.555214724
41,Hardin,2002,3.327755906
41,Hardin,2003,3.193867458
41,Hardin,2004,1.87839102
41,Hardin,2005,1.827102804
41,Hardin,2006,3.182978723
41,Hardin,2007,3.049525817
41,Hardin,2008,2.941237113
41,Hardin,2009,1.676526718
41,Hardin,2010,1.566151203
41,Hardin,2011,1.464228935
41,Hardin,2012,1.44742901
41,Hardin,2013,1.368292683
41,Hardin,2014,2.416952055
41,Hardin,2015,2.385390428
41,Hardin,2016,2.424242424
41,Hardin,2017,2.474358974
41,Hardin,2018,2.300398406
41,Hardin,2019,2.330298013
41,Hardin,2020,2.229050279
41,Hardin,2021,2.457960644
41,Hardin,2022,2.528776978
42,Grundy,2001,5.473684211
42,Grundy,2002,5.045130641
42,Grundy,2003,4.848758465
42,Grundy,2004,4.442588727
42,Grundy,2005,4.697899838
42,Grundy,2006,4.879661017
42,Grundy,2007,4.811320755
42,Grundy,2008,4.635294118
42,Grundy,2009,3.980509745
42,Grundy,2010,4.157575758
42,Grundy,2011,4.070278184
42,Grundy,2012,3.577663671
42,Grundy,2013,3.492791612
42,Grundy,2014,3.466491459
42,Grundy,2015,3.276674938
42,Grundy,2016,3.555102041
42,Grundy,2017,3.722063037
42,Grundy,2018,3.363398693
42,Grundy,2019,3.507482993
42,Grundy,2020,3.744117647
42,Grundy,2021,3.833580981
42,Grundy,2022,3.548342541
43,Jackson,2001,3.539731682
43,Jackson,2002,3.436746988
43,Jackson,2003,3.12832264
43,Jackson,2004,1.702290076
43,Jackson,2005,1.451505017
43,Jackson,2006,2.974516696
43,Jackson,2007,2.86967854
43,Jackson,2008,2.744360902
43,Jackson,2009,1.350919265
43,Jackson,2010,1.313204509
43,Jackson,2011,1.308576481
43,Jackson,2012,1.215851602
43,Jackson,2013,1.165318958
43,Jackson,2014,2.420620438
43,Jackson,2015,2.246527778
43,Jackson,2016,2.189482471
43,Jackson,2017,2.235294118
43,Jackson,2018,2.0978173
43,Jackson,2019,2.264418811
43,Jackson,2020,2.32839963
43,Jackson,2021,2.577664975
43,Jackson,2022,2.398086124
44,Jones,2001,4.025798526
44,Jones,2002,3.752601156
44,Jones,2003,3.546857773
44,Jones,2004,0.873390558
44,Jones,2005,0.849137931
44,Jones,2006,3.431670282
44,Jones,2007,3.228686058
44,Jones,2008,3.35
44,Jones,2009,0.608736059
44,Jones,2010,0.615678776
44,Jones,2011,0.578324226
44,Jones,2012,0.559011894
44,Jones,2013,0.486324786
44,Jones,2014,2.452031115
44,Jones,2015,2.52748227
44,Jones,2016,2.445116681
44,Jones,2017,2.463176575
44,Jones,2018,2.392070485
44,Jones,2019,2.521575985
44,Jones,2020,2.55450237
44,Jones,2021,2.638151426
44,Jones,2022,2.463324048
45,Linn,2001,4.664770303
45,Linn,2002,4.248585391
45,Linn,2003,3.879298246
45,Linn,2004,0.318212366
45,Linn,2005,0.308517626
45,Linn,2006,3.568384026
45,Linn,2007,3.680930134
45,Linn,2008,3.464229249
45,Linn,2009,0.26947271
45,Linn,2010,0.252700348
45,Linn,2011,0.253268978
45,Linn,2012,0.236874742
45,Linn,2013,0.22172425
45,Linn,2014,2.8765582
45,Linn,2015,2.806408753
45,Linn,2016,2.842270304
45,Linn,2017,2.748109498
45,Linn,2018,2.654765396
45,Linn,2019,2.630499384
45,Linn,2020,2.604981944
45,Linn,2021,2.551619433
45,Linn,2022,2.557948345
46,Benton,2001,4.983353151
46,Benton,2002,4.521017699
46,Benton,2003,4.1718107
46,Benton,2004,0.634522662
46,Benton,2005,0.6
46,Benton,2006,3.936821323
46,Benton,2007,3.807000946
46,Benton,2008,3.610354223
46,Benton,2009,0.512866016
46,Benton,2010,0.50834065
46,Benton,2011,0.522785899
46,Benton,2012,0.527753304
46,Benton,2013,0.492293744
46,Benton,2014,3.132366274
46,Benton,2015,3.274024738
46,Benton,2016,3.2969815
46,Benton,2017,3.23164919
46,Benton,2018,3.117537313
46,Benton,2019,2.932114883
46,Benton,2020,2.893414211
46,Benton,2021,3.046345811
46,Benton,2022,2.923339012
47,Tama,2001,3.490740741
47,Tama,2002,3.472527473
47,Tama,2003,2.952980688
47,Tama,2004,1.464195451
47,Tama,2005,0.980276134
47,Tama,2006,2.75286757
47,Tama,2007,2.599601594
47,Tama,2008,2.805732484
47,Tama,2009,1.047619048
47,Tama,2010,1.104812834
47,Tama,2011,0.997053045
47,Tama,2012,0.952112676
47,Tama,2013,0.861061947
47,Tama,2014,1.995805369
47,Tama,2015,1.968266884
47,Tama,2016,2.020016681
47,Tama,2017,1.958502848
47,Tama,2018,1.893449092
47,Tama,2019,1.840680588
47,Tama,2020,1.768539326
47,Tama,2021,2.237451737
47,Tama,2022,1.852180937
48,Monona,2001,3.199178645
48,Monona,2002,2.868667917
48,Monona,2003,2.720754717
48,Monona,2004,2.465849387
48,Monona,2005,2.742125984
48,Monona,2006,2.533575318
48,Monona,2007,2.636882129
48,Monona,2008,2.421143847
48,Monona,2009,2.243611584
48,Monona,2010,2.074074074
48,Monona,2011,2.032305433
48,Monona,2012,1.947305389
48,Monona,2013,1.897567222
48,Monona,2014,1.906208719
48,Monona,2015,1.938748336
48,Monona,2016,1.906417112
48,Monona,2017,1.936486486
48,Monona,2018,1.847522236
48,Monona,2019,1.866402116
48,Monona,2020,1.778350515
48,Monona,2021,1.974504249
48,Monona,2022,2.01174743
49,Crawford,2001,2.497643732
49,Crawford,2002,2.354441513
49,Crawford,2003,2.210867802
49,Crawford,2004,0.664992826
49,Crawford,2005,0.860449735
49,Crawford,2006,2.153642384
49,Crawford,2007,2.008922881
49,Crawford,2008,1.961329305
49,Crawford,2009,0.679310345
49,Crawford,2010,0.636363636
49,Crawford,2011,0.735768501
49,Crawford,2012,0.684494382
49,Crawford,2013,0.639305816
49,Crawford,2014,1.664587332
49,Crawford,2015,1.617354196
49,Crawford,2016,1.478695423
49,Crawford,2017,1.529118136
49,Crawford,2018,1.505552618
49,Crawford,2019,1.482365145
49,Crawford,2020,1.475733333
49,Crawford,2021,1.86185567
49,Crawford,2022,1.629447853
50,Carroll,2001,3.890736342
50,Carroll,2002,3.865779927
50,Carroll,2003,3.811163895
50,Carroll,2004,1.673372781
50,Carroll,2005,1.503232759
50,Carroll,2006,3.054740958
50,Carroll,2007,3.223290598
50,Carroll,2008,3.311578947
50,Carroll,2009,1.277832512
50,Carroll,2010,1.12195122
50,Carroll,2011,0.835714286
50,Carroll,2012,0.861486486
50,Carroll,2013,0.826542491
50,Carroll,2014,2.790588235
50,Carroll,2015,2.594091904
50,Carroll,2016,2.628847845
50,Carroll,2017,2.602378929
50,Carroll,2018,2.374128582
50,Carroll,2019,2.638005159
50,Carroll,2020,2.917613636
50,Carroll,2021,2.993103448
50,Carroll,2022,2.62283737
51,Greene,2001,2.97443609
51,Greene,2002,2.634831461
51,Greene,2003,2.733031674
51,Greene,2004,0.825673534
51,Greene,2005,0.837795276
51,Greene,2006,2.636952998
51,Greene,2007,2.671568627
51,Greene,2008,2.43880597
51,Greene,2009,0.75911252
51,Greene,2010,0.581395349
51,Greene,2011,0.567200986
51,Greene,2012,0.602331606
51,Greene,2013,2.030478955
51,Greene,2014,2.071532847
51,Greene,2015,2.030726257
51,Greene,2016,2.1443769
51,Greene,2017,2.175738725
51,Greene,2018,2.209856916
51,Greene,2019,2.057777778
51,Greene,2020,2.085536547
51,Greene,2021,2.268251273
51,Greene,2022,2.125596184
52,Boone,2001,4.678571429
52,Boone,2002,4.367154812
52,Boone,2003,4.30880829
52,Boone,2004,1.708487085
52,Boone,2005,2.146800502
52,Boone,2006,3.739923225
52,Boone,2007,3.762795276
52,Boone,2008,3.415398389
52,Boone,2009,1.284634761
52,Boone,2010,1.215350224
52,Boone,2011,1.186502177
52,Boone,2012,1.264252696
52,Boone,2013,1.344161545
52,Boone,2014,3.250683683
52,Boone,2015,2.578947368
52,Boone,2016,2.784639747
52,Boone,2017,2.962774958
52,Boone,2018,2.688650307
52,Boone,2019,2.907692308
52,Boone,2020,3.149592022
52,Boone,2021,3.046532046
52,Boone,2022,3.017167382
53,Story,2001,7.741116751
53,Story,2002,6.897602074
53,Story,2003,5.820895522
53,Story,2004,1.148252537
53,Story,2005,0.54112337
53,Story,2006,5.121963071
53,Story,2007,5.618948464
53,Story,2008,4.812749004
53,Story,2009,0.4
53,Story,2010,0.384738956
53,Story,2011,0.346545455
53,Story,2012,0.328268551
53,Story,2013,0.334942443
53,Story,2014,4.002592593
53,Story,2015,3.817988669
53,Story,2016,3.840339103
53,Story,2017,4.14785553
53,Story,2018,3.77559322
53,Story,2019,3.948015455
53,Story,2020,3.839971801
53,Story,2021,4.265745008
53,Story,2022,3.873651236
54,Marshall,2001,2.739184178
54,Marshall,2002,2.638433879
54,Marshall,2003,2.339342524
54,Marshall,2004,0.537352556
54,Marshall,2005,0.515960712
54,Marshall,2006,2.087438424
54,Marshall,2007,1.993574766
54,Marshall,2008,1.936353211
54,Marshall,2009,0.483160965
54,Marshall,2010,0.475384215
54,Marshall,2011,0.469567404
54,Marshall,2012,0.454043677
54,Marshall,2013,0.486522551
54,Marshall,2014,1.677820025
54,Marshall,2015,1.667087968
54,Marshall,2016,1.999403163
54,Marshall,2017,1.739839503
54,Marshall,2018,1.56850131
54,Marshall,2019,1.898687215
54,Marshall,2020,1.596718903
54,Marshall,2021,1.71602649
54,Marshall,2022,1.669250646
55,Clinton,2001,3.351404828
55,Clinton,2002,3.30475816
55,Clinton,2003,3.139797069
55,Clinton,2004,0.826223776
55,Clinton,2005,0.456005353
55,Clinton,2006,2.730243414
55,Clinton,2007,2.649656526
55,Clinton,2008,2.707149853
55,Clinton,2009,0.421719457
55,Clinton,2010,0.421236873
55,Clinton,2011,0.447925992
55,Clinton,2012,0.461990021
55,Clinton,2013,0.444009633
55,Clinton,2014,2.282255593
55,Clinton,2015,2.141754787
55,Clinton,2016,2.175428234
55,Clinton,2017,2.152199762
55,Clinton,2018,2.05727247
55,Clinton,2019,2.339116203
55,Clinton,2020,2.347249834
55,Clinton,2021,2.370718603
55,Clinton,2022,2.247997437
56,Cedar,2001,5.614664587
56,Cedar,2002,6.103327496
56,Cedar,2003,5.757825371
56,Cedar,2004,5.6921797
56,Cedar,2005,5.217457887
56,Cedar,2006,5.366352201
56,Cedar,2007,4.779184248
56,Cedar,2008,4.583557951
56,Cedar,2009,4.24155194
56,Cedar,2010,3.847268673
56,Cedar,2011,3.780487805
56,Cedar,2012,3.607740586
56,Cedar,2013,3.430512017
56,Cedar,2014,3.533116178
56,Cedar,2015,3.67016317
56,Cedar,2016,3.547191011
56,Cedar,2017,3.866915423
56,Cedar,2018,3.455580866
56,Cedar,2019,3.353266888
56,Cedar,2020,3.173773987
56,Cedar,2021,3.434782609
56,Cedar,2022,3.109165808
57,Harrison,2001,3.667785235
57,Harrison,2002,3.393270242
57,Harrison,2003,3.193612774
57,Harrison,2004,2.983870968
57,Harrison,2005,3.02478551
57,Harrison,2006,3.061446977
57,Harrison,2007,3.221757322
57,Harrison,2008,3.084521385
57,Harrison,2009,3.059487179
57,Harrison,2010,2.957
57,Harrison,2011,2.98146241
57,Harrison,2012,2.824165029
57,Harrison,2013,2.739039666
57,Harrison,2014,2.658883249
57,Harrison,2015,2.902090209
57,Harrison,2016,2.873208379
57,Harrison,2017,2.948747153
57,Harrison,2018,2.527582748
57,Harrison,2019,2.625914316
57,Harrison,2020,2.89306698
57,Harrison,2021,2.85665529
57,Harrison,2022,2.54757085
58,Shelby,2001,3.535820896
58,Shelby,2002,3.522058824
58,Shelby,2003,3.531851852
58,Shelby,2004,1.127419355
58,Shelby,2005,0.553191489
58,Shelby,2006,3.898809524
58,Shelby,2007,3.480565371
58,Shelby,2008,3.463028169
58,Shelby,2009,0.53798768
58,Shelby,2010,0.437931034
58,Shelby,2011,0.458110517
58,Shelby,2012,0.387788779
58,Shelby,2013,0.408348457
58,Shelby,2014,3.012987013
58,Shelby,2015,3.120603015
58,Shelby,2016,3.074135091
58,Shelby,2017,2.94628752
58,Shelby,2018,2.512195122
58,Shelby,2019,2.696296296
58,Shelby,2020,2.42032967
58,Shelby,2021,2.586357039
58,Shelby,2022,2.452804378
59,Audubon,2001,3.829931973
59,Audubon,2002,4.041044776
59,Audubon,2003,3.685314685
59,Audubon,2004,3.610909091
59,Audubon,2005,3.173770492
59,Audubon,2006,3.084690554
59,Audubon,2007,3.291814947
59,Audubon,2008,2.983221477
59,Audubon,2009,2.989583333
59,Audubon,2010,3.04494382
59,Audubon,2011,2.75261324
59,Audubon,2012,2.937743191
59,Audubon,2013,2.768
59,Audubon,2014,2.712121212
59,Audubon,2015,2.734375
59,Audubon,2016,2.472906404
59,Audubon,2017,2.474747475
59,Audubon,2018,2.221238938
59,Audubon,2019,2.381395349
59,Audubon,2020,2.589473684
59,Audubon,2021,2.976878613
59,Audubon,2022,2.502463054
60,Guthrie,2001,3.685915493
60,Guthrie,2002,3.320203304
60,Guthrie,2003,3.121718377
60,Guthrie,2004,3.131108462
60,Guthrie,2005,3.312891114
60,Guthrie,2006,3.184914842
60,Guthrie,2007,3.114888628
60,Guthrie,2008,3.154831199
60,Guthrie,2009,2.846237732
60,Guthrie,2010,2.748953975
60,Guthrie,2011,2.479105928
60,Guthrie,2012,2.700315457
60,Guthrie,2013,2.567213115
60,Guthrie,2014,2.539544962
60,Guthrie,2015,2.6359447
60,Guthrie,2016,2.741147741
60,Guthrie,2017,2.750310559
60,Guthrie,2018,2.511811024
60,Guthrie,2019,2.398277718
60,Guthrie,2020,2.463359639
60,Guthrie,2021,2.72125
60,Guthrie,2022,2.524940618
61,Johnson,2001,5.923385301
61,Johnson,2002,5.969656992
61,Johnson,2003,5.305522914
61,Johnson,2004,0.160014006
61,Johnson,2005,0.160566298
61,Johnson,2006,4.54770206
61,Johnson,2007,4.119398831
61,Johnson,2008,3.862385321
61,Johnson,2009,0.128453708
61,Johnson,2010,0.125761124
61,Johnson,2011,0.12491277
61,Johnson,2012,0.116110623
61,Johnson,2013,0.095984329
61,Johnson,2014,3.337492573
61,Johnson,2015,3.130442704
61,Johnson,2016,3.106514085
61,Johnson,2017,3.182617875
61,Johnson,2018,2.951379974
61,Johnson,2019,2.947277306
61,Johnson,2020,3.124218354
61,Johnson,2021,2.954616588
61,Johnson,2022,2.805112293
62,Dallas,2001,5.550063371
62,Dallas,2002,5.534388314
62,Dallas,2003,5.232279171
62,Dallas,2004,0.642210576
62,Dallas,2005,0.678107607
62,Dallas,2006,5.053374504
62,Dallas,2007,4.867445608
62,Dallas,2008,4.809452363
62,Dallas,2009,0.542564103
62,Dallas,2010,0.1977813
62,Dallas,2011,0.194915254
62,Dallas,2012,0.18220339
62,Dallas,2013,0.184493492
62,Dallas,2014,4.097604035
62,Dallas,2015,4.280780781
62,Dallas,2016,4.457744734
62,Dallas,2017,4.648896603
62,Dallas,2018,4.686161252
62,Dallas,2019,4.82327791
62,Dallas,2020,5.586328019
62,Dallas,2021,5.560547379
62,Dallas,2022,4.772309009
63,Iowa,2001,5.018932874
63,Iowa,2002,5.167844523
63,Iowa,2003,5.040069686
63,Iowa,2004,3.071297989
63,Iowa,2005,2.771428571
63,Iowa,2006,4.992932862
63,Iowa,2007,4.423452769
63,Iowa,2008,4.295527157
63,Iowa,2009,2.174894217
63,Iowa,2010,2.025906736
63,Iowa,2011,1.833125778
63,Iowa,2012,1.847741935
63,Iowa,2013,1.808180536
63,Iowa,2014,3.338842975
63,Iowa,2015,3.534782609
63,Iowa,2016,3.155316607
63,Iowa,2017,3.240506329
63,Iowa,2018,2.85106383
63,Iowa,2019,3.205026455
63,Iowa,2020,3.095705521
63,Iowa,2021,3.329131653
63,Iowa,2022,3.069767442
64,Polk,2001,3.631529851
64,Polk,2002,3.369311426
64,Polk,2003,3.275559985
64,Polk,2004,0
64,Polk,2005,0
64,Polk,2006,3.245659037
64,Polk,2007,2.759082689
64,Polk,2008,2.917455788
64,Polk,2009,0
64,Polk,2010,0
64,Polk,2011,0
64,Polk,2012,0
64,Polk,2013,0
64,Polk,2014,2.234404537
64,Polk,2015,2.201583527
64,Polk,2016,2.195793839
64,Polk,2017,2.134687714
64,Polk,2018,2.070144577
64,Polk,2019,2.09191663
64,Polk,2020,2.178341893
64,Polk,2021,2.120688182
64,Polk,2022,2.086288449
65,Poweshiek,2001,4.228412256
65,Poweshiek,2002,4.308357349
65,Poweshiek,2003,3.955204216
65,Poweshiek,2004,1.529265255
65,Poweshiek,2005,1.481572482
65,Poweshiek,2006,3.714110429
65,Poweshiek,2007,3.652724968
65,Poweshiek,2008,3.602923264
65,Poweshiek,2009,1.182012848
65,Poweshiek,2010,1.076246334
65,Poweshiek,2011,1.014492754
65,Poweshiek,2012,1.083086053
65,Poweshiek,2013,1.130202775
65,Poweshiek,2014,2.892857143
65,Poweshiek,2015,3.022727273
65,Poweshiek,2016,3.088578089
65,Poweshiek,2017,3.316055626
65,Poweshiek,2018,2.790697674
65,Poweshiek,2019,2.690184049
65,Poweshiek,2020,2.966081871
65,Poweshiek,2021,2.967020024
65,Poweshiek,2022,2.99754902
66,Jasper,2001,5.516637478
66,Jasper,2002,4.874503574
66,Jasper,2003,4.621662853
66,Jasper,2004,1.750811162
66,Jasper,2005,1.172320217
66,Jasper,2006,3.582286056
66,Jasper,2007,3.258779038
66,Jasper,2008,3.070552147
66,Jasper,2009,0.821480406
66,Jasper,2010,0.788041053
66,Jasper,2011,0.785386029
66,Jasper,2012,0.746971736
66,Jasper,2013,0.702714731
